Employee,EmployeeAbsenceTransaction.Date,TransactionType,Hours,Available Hours at end of Year,Available Hours Per Employee,
209760,12/9/2022,61,-3,731.8124,,
209760,12/9/2022,61,-3,731.8124,,
209760,12/10/2022,21,3.6924,731.8124,,
209760,12/13/2022,61,-8,731.8124,,
209760,12/13/2022,61,-8,731.8124,,
209760,12/15/2022,61,-3.5,731.8124,,
209760,12/15/2022,61,-3.5,731.8124,,
209760,12/16/2022,61,-2,731.8124,,
209760,12/16/2022,61,-2,731.8124,,
209760,12/24/2022,21,3.6924,731.8124,,
209767,1/8/2022,21,3.6924,1011.6936,1011.6936,
209767,1/22/2022,21,3.6924,1011.6936,,
209767,2/5/2022,21,3.6924,1011.6936,,
209767,2/19/2022,21,3.6924,1011.6936,,
209767,3/5/2022,21,3.6924,1011.6936,,
209767,3/19/2022,21,3.6924,1011.6936,,
209767,4/2/2022,21,3.6924,1011.6936,,
209767,4/16/2022,21,3.6924,1011.6936,,
209767,4/30/2022,21,3.6924,1011.6936,,
209767,5/14/2022,21,3.6924,1011.6936,,
209767,5/28/2022,21,3.6924,1011.6936,,
209767,6/11/2022,21,3.6924,1011.6936,,
209767,6/25/2022,21,3.6924,1011.6936,,
209767,7/9/2022,21,3.6924,1011.6936,,
209767,7/23/2022,21,3.6924,1011.6936,,
209767,8/6/2022,21,3.6924,1011.6936,,
209767,8/20/2022,21,3.6924,1011.6936,,
209767,9/3/2022,21,3.6924,1011.6936,,
209767,9/17/2022,21,3.6924,1011.6936,,
209767,10/1/2022,21,3.6924,1011.6936,,
209767,10/15/2022,21,3.6924,1011.6936,,
209767,10/29/2022,21,3.6924,1011.6936,,
209767,11/12/2022,21,3.6924,1011.6936,,
209767,11/26/2022,21,3.6924,1011.6936,,
209767,12/10/2022,21,3.6924,1011.6936,,
209767,12/24/2022,21,3.6924,1011.6936,,
209768,1/8/2022,21,3.6924,31.714,31.714,
209768,1/10/2022,61,-8,31.714,,
209768,1/10/2022,61,-8,31.714,,
209768,1/11/2022,61,-8,31.714,,
209768,1/11/2022,61,-8,31.714,,
209768,1/19/2022,61,-8,31.714,,
209768,1/19/2022,61,-8,31.714,,
209768,1/20/2022,61,-7,31.714,,
209768,1/20/2022,61,-7,31.714,,
209768,1/22/2022,21,3.6924,31.714,,
209768,1/25/2022,61,-0.5,31.714,,
209768,1/25/2022,61,-0.5,31.714,,
209768,1/31/2022,61,-8,31.714,,
209768,1/31/2022,61,-8,31.714,,
209768,2/5/2022,21,3.6924,31.714,,
209768,2/19/2022,21,3.6924,31.714,,
209768,2/28/2022,61,-8,31.714,,
209768,2/28/2022,61,-8,31.714,,
209768,3/1/2022,61,-8,31.714,,
209768,3/1/2022,61,-8,31.714,,
209768,3/5/2022,21,3.6924,31.714,,
209768,3/19/2022,21,3.6924,31.714,,
209768,3/30/2022,61,-8,31.714,,
209768,3/30/2022,61,-8,31.714,,
209768,4/2/2022,21,3.6924,31.714,,
209768,4/16/2022,21,3.6924,31.714,,
209768,4/20/2022,61,-8,31.714,,
209768,4/20/2022,61,-8,31.714,,
209768,4/27/2022,61,-2,31.714,,
209768,4/27/2022,61,-2,31.714,,
209768,4/30/2022,21,3.6924,31.714,,
209768,5/14/2022,21,3.6924,31.714,,
209768,5/28/2022,21,3.6924,31.714,,
209768,6/11/2022,21,3.6924,31.714,,
209768,6/14/2022,61,-10,31.714,,
209768,6/14/2022,61,-10,31.714,,
209768,6/25/2022,21,3.6924,31.714,,
209768,7/9/2022,21,3.6924,31.714,,
209768,7/23/2022,21,3.6924,31.714,,
209768,8/6/2022,21,3.6924,31.714,,
209768,8/20/2022,21,3.6924,31.714,,
209768,8/22/2022,61,-1,31.714,,
209768,8/22/2022,61,-1,31.714,,
209768,8/30/2022,61,-10,31.714,,
209768,8/30/2022,61,-10,31.714,,
209768,8/31/2022,61,-10,31.714,,
209768,8/31/2022,61,-10,31.714,,
209768,9/3/2022,21,3.6924,31.714,,
209768,9/17/2022,21,3.6924,31.714,,
209768,10/1/2022,21,3.6924,31.714,,
209768,10/11/2022,61,-10,31.714,,
209768,10/11/2022,61,-10,31.714,,
209768,10/15/2022,21,3.6924,31.714,,
209768,10/29/2022,21,3.6924,31.714,,
209768,11/12/2022,21,3.6924,31.714,,
209768,11/17/2022,61,-0.5,31.714,,
209768,11/17/2022,61,-0.5,31.714,,
209768,11/21/2022,61,-8,31.714,,
209768,11/21/2022,61,-8,31.714,,
209768,11/22/2022,61,-8,31.714,,
209768,11/22/2022,61,-8,31.714,,
209768,11/23/2022,61,-8,31.714,,
209768,11/23/2022,61,-8,31.714,,
209768,11/26/2022,21,3.6924,31.714,,
209768,11/28/2022,61,-8,31.714,,
209768,11/28/2022,61,-8,31.714,,
209768,11/29/2022,61,-8,31.714,,
209768,11/29/2022,61,-3.0156,31.714,,
209768,12/10/2022,21,3.6924,31.714,,
209768,12/12/2022,61,-8,31.714,,
209768,12/24/2022,21,3.6924,31.714,,
209774,1/8/2022,21,3.6924,576.0848,576.0848,
209774,1/21/2022,61,-5,576.0848,,
209774,1/21/2022,61,-5,576.0848,,
209774,1/22/2022,21,3.6924,576.0848,,
209774,2/5/2022,21,3.6924,576.0848,,
209774,2/19/2022,21,3.6924,576.0848,,
209774,3/5/2022,21,3.6924,576.0848,,
209774,3/19/2022,21,3.6924,576.0848,,
209774,4/2/2022,21,3.6924,576.0848,,
209774,4/4/2022,61,-6,576.0848,,
209774,4/4/2022,61,-6,576.0848,,
209774,4/16/2022,21,3.6924,576.0848,,
209774,4/30/2022,21,3.6924,576.0848,,
209774,5/14/2022,21,3.6924,576.0848,,
209774,5/25/2022,61,-1,576.0848,,
209774,5/25/2022,61,-1,576.0848,,
209774,5/28/2022,21,3.6924,576.0848,,
209774,6/11/2022,21,3.6924,576.0848,,
209774,6/25/2022,21,3.6924,576.0848,,
209774,7/9/2022,21,3.6924,576.0848,,
209774,7/11/2022,61,-4,576.0848,,
209774,7/11/2022,61,-4,576.0848,,
209774,7/23/2022,21,3.6924,576.0848,,
209774,8/6/2022,21,3.6924,576.0848,,
209774,8/20/2022,21,3.6924,576.0848,,
209774,9/3/2022,21,3.6924,576.0848,,
209774,9/17/2022,21,3.6924,576.0848,,
209774,10/1/2022,21,3.6924,576.0848,,
209774,10/15/2022,21,3.6924,576.0848,,
209774,10/17/2022,61,-2,576.0848,,
209774,10/17/2022,61,-2,576.0848,,
209774,10/29/2022,21,3.6924,576.0848,,
209774,11/8/2022,61,-5,576.0848,,
209774,11/8/2022,61,-5,576.0848,,
209774,11/9/2022,61,-8,576.0848,,
209774,11/9/2022,61,-8,576.0848,,
209774,11/12/2022,21,3.6924,576.0848,,
209774,11/26/2022,21,3.6924,576.0848,,
209774,11/30/2022,61,-2,576.0848,,
209774,11/30/2022,61,-2,576.0848,,
209774,12/10/2022,21,3.6924,576.0848,,
209774,12/19/2022,61,-8,576.0848,,
209774,12/19/2022,61,-8,576.0848,,
209774,12/24/2022,21,3.6924,576.0848,,
209776,1/5/2022,61,-8,997.6936,997.6936,
209776,1/5/2022,61,-8,997.6936,,
209776,1/6/2022,61,-8,997.6936,,
209776,1/6/2022,61,-8,997.6936,,
209776,1/7/2022,61,-8,997.6936,,
209776,1/7/2022,61,-8,997.6936,,
209776,1/8/2022,21,3.6924,997.6936,,
209776,1/22/2022,21,3.6924,997.6936,,
209776,2/5/2022,21,3.6924,997.6936,,
209776,2/19/2022,21,3.6924,997.6936,,
209776,3/5/2022,21,3.6924,997.6936,,
209776,3/19/2022,21,3.6924,997.6936,,
209776,4/2/2022,21,3.6924,997.6936,,
209776,4/16/2022,21,3.6924,997.6936,,
209776,4/30/2022,21,3.6924,997.6936,,
209776,5/6/2022,61,-4,997.6936,,
209776,5/6/2022,61,-4,997.6936,,
209776,5/14/2022,21,3.6924,997.6936,,
209776,5/28/2022,21,3.6924,997.6936,,
209776,6/11/2022,21,3.6924,997.6936,,
209776,6/25/2022,21,3.6924,997.6936,,
209776,7/9/2022,21,3.6924,997.6936,,
209776,7/23/2022,21,3.6924,997.6936,,
209776,8/6/2022,21,3.6924,997.6936,,
209776,8/20/2022,21,3.6924,997.6936,,
209776,9/3/2022,21,3.6924,997.6936,,
209776,9/17/2022,21,3.6924,997.6936,,
209776,10/1/2022,21,3.6924,997.6936,,
209776,10/15/2022,21,3.6924,997.6936,,
209776,10/28/2022,61,-2,997.6936,,
209776,10/28/2022,61,-2,997.6936,,
209776,10/29/2022,21,3.6924,997.6936,,
209776,11/12/2022,21,3.6924,997.6936,,
209776,11/21/2022,61,-2,997.6936,,
209776,11/21/2022,61,-2,997.6936,,
209776,11/26/2022,21,3.6924,997.6936,,
209776,12/2/2022,61,-8,997.6936,,
209776,12/2/2022,61,-8,997.6936,,
209776,12/10/2022,21,3.6924,997.6936,,
209776,12/24/2022,21,3.6924,997.6936,,
209789,1/8/2022,21,3.6924,410.9374,410.9374,
209789,1/22/2022,21,3.6924,410.9374,,
209789,2/5/2022,21,3.6924,410.9374,,
209789,2/19/2022,21,3.6924,410.9374,,
209789,3/5/2022,21,3.6924,410.9374,,
209789,3/19/2022,21,3.6924,410.9374,,
209789,4/2/2022,21,3.6924,410.9374,,
209789,4/16/2022,21,3.6924,410.9374,,
209789,4/30/2022,21,3.6924,410.9374,,
209789,5/14/2022,21,3.6924,410.9374,,
209789,5/28/2022,21,3.6924,410.9374,,
209789,6/2/2022,61,-8,410.9374,,
209789,6/2/2022,61,-8,410.9374,,
209789,6/7/2022,61,-8,410.9374,,
209789,6/7/2022,61,-8,410.9374,,
209789,6/11/2022,21,3.6924,410.9374,,
209789,6/25/2022,21,3.6924,410.9374,,
209789,7/8/2022,61,-8,410.9374,,
209789,7/8/2022,61,-8,410.9374,,
209789,7/9/2022,21,3.6924,410.9374,,
209789,7/15/2022,61,-8,410.9374,,
209789,7/15/2022,61,-8,410.9374,,
209789,7/18/2022,61,-8,410.9374,,
209789,7/18/2022,61,-8,410.9374,,
209789,7/23/2022,21,3.6924,410.9374,,
209789,7/29/2022,61,-8,410.9374,,
209789,7/29/2022,61,-8,410.9374,,
209789,8/6/2022,21,3.6924,410.9374,,
209789,8/8/2022,61,-5.5,410.9374,,
209789,8/8/2022,61,-5.5,410.9374,,
209789,8/20/2022,21,3.6924,410.9374,,
209789,9/3/2022,21,3.6924,410.9374,,
209789,9/12/2022,61,-8,410.9374,,
209789,9/12/2022,61,-8,410.9374,,
209789,9/17/2022,21,3.6924,410.9374,,
209789,9/20/2022,61,-5,410.9374,,
209789,9/20/2022,61,-5,410.9374,,
209789,10/1/2022,21,3.6924,410.9374,,
209789,10/12/2022,61,-2,410.9374,,
209789,10/12/2022,61,-2,410.9374,,
209789,10/15/2022,21,3.6924,410.9374,,
209789,10/17/2022,61,-2,410.9374,,
209789,10/17/2022,61,-2,410.9374,,
209789,10/29/2022,21,3.6924,410.9374,,
209789,11/12/2022,21,3.6924,410.9374,,
209789,11/26/2022,21,3.6924,410.9374,,
209789,12/10/2022,21,3.6924,410.9374,,
209789,12/24/2022,21,3.6924,410.9374,,
209792,1/8/2022,21,3.6924,596.6096,596.6096,
209792,1/22/2022,21,3.6924,596.6096,,
209792,2/5/2022,21,3.6924,596.6096,,
209792,2/19/2022,21,3.6924,596.6096,,
209792,3/5/2022,21,3.6924,596.6096,,
209792,3/19/2022,21,3.6924,596.6096,,
209792,4/2/2022,21,3.6924,596.6096,,
209792,4/16/2022,21,3.6924,596.6096,,
209792,4/30/2022,21,3.6924,596.6096,,
209792,5/14/2022,21,3.6924,596.6096,,
209792,5/28/2022,21,3.6924,596.6096,,
209792,6/11/2022,21,3.6924,596.6096,,
209792,6/25/2022,21,3.6924,596.6096,,
209792,7/9/2022,21,3.6924,596.6096,,
209792,7/23/2022,21,3.6924,596.6096,,
209792,8/6/2022,21,3.6924,596.6096,,
209792,8/20/2022,21,3.6924,596.6096,,
209792,9/3/2022,21,3.6924,596.6096,,
209792,9/17/2022,21,3.6924,596.6096,,
209792,10/1/2022,21,3.6924,596.6096,,
209792,10/15/2022,21,3.6924,596.6096,,
209792,10/29/2022,21,3.6924,596.6096,,
209792,11/12/2022,21,3.6924,596.6096,,
209792,11/26/2022,21,3.6924,596.6096,,
209792,12/10/2022,21,3.6924,596.6096,,
209792,12/24/2022,21,3.6924,596.6096,,
209795,1/8/2022,21,3.6924,659.7008,659.7008,
209795,1/22/2022,21,3.6924,659.7008,,
209795,2/5/2022,21,3.6924,659.7008,,
209795,2/10/2022,61,-10,659.7008,,
209795,2/10/2022,61,-10,659.7008,,
209795,2/19/2022,21,3.6924,659.7008,,
209795,3/5/2022,21,3.6924,659.7008,,
209795,3/17/2022,61,-10,659.7008,,
209795,3/17/2022,61,-10,659.7008,,
209795,3/19/2022,21,3.6924,659.7008,,
209795,4/2/2022,21,3.6924,659.7008,,
209795,4/16/2022,21,3.6924,659.7008,,
209795,4/26/2022,61,-10,659.7008,,
209795,4/26/2022,61,-10,659.7008,,
209795,4/30/2022,21,3.6924,659.7008,,
209795,5/5/2022,61,-10,659.7008,,
209795,5/5/2022,61,-10,659.7008,,
209795,5/14/2022,21,3.6924,659.7008,,
209795,5/19/2022,61,-10,659.7008,,
209795,5/19/2022,61,-10,659.7008,,
209795,5/28/2022,21,3.6924,659.7008,,
209795,6/2/2022,61,-5,659.7008,,
209795,6/2/2022,61,-5,659.7008,,
209795,6/7/2022,61,-10,659.7008,,
209795,6/7/2022,61,-10,659.7008,,
209795,6/11/2022,21,3.6924,659.7008,,
209795,6/25/2022,21,3.6924,659.7008,,
209795,7/9/2022,21,3.6924,659.7008,,
209795,7/23/2022,21,3.6924,659.7008,,
209795,8/6/2022,21,3.6924,659.7008,,
209795,8/8/2022,61,-10,659.7008,,
209795,8/8/2022,61,-10,659.7008,,
209795,8/20/2022,21,3.6924,659.7008,,
209795,9/3/2022,21,3.6924,659.7008,,
209795,9/8/2022,61,-10,659.7008,,
209795,9/8/2022,61,-10,659.7008,,
209795,9/17/2022,21,3.6924,659.7008,,
209795,10/1/2022,21,3.6924,659.7008,,
209795,10/15/2022,21,3.6924,659.7008,,
209795,10/27/2022,61,-10,659.7008,,
209795,10/27/2022,61,-10,659.7008,,
209795,10/29/2022,21,3.6924,659.7008,,
209795,11/3/2022,61,-10,659.7008,,
209795,11/3/2022,61,-10,659.7008,,
209795,11/12/2022,21,3.6924,659.7008,,
209795,11/26/2022,21,3.6924,659.7008,,
209795,12/10/2022,21,3.6924,659.7008,,
209795,12/24/2022,21,3.6924,659.7008,,
209798,1/3/2022,61,-8,170.52889,170.52889,
209798,1/3/2022,61,-8,170.52889,,
209798,1/4/2022,61,-8,170.52889,,
209798,1/4/2022,61,-8,170.52889,,
209798,1/5/2022,61,-8,170.52889,,
209798,1/5/2022,61,-8,170.52889,,
209798,1/6/2022,61,-8,170.52889,,
209798,1/6/2022,61,-8,170.52889,,
209798,1/7/2022,61,-8,170.52889,,
209798,1/7/2022,61,-8,170.52889,,
209798,1/8/2022,21,3.6924,170.52889,,
209798,1/10/2022,61,-8,170.52889,,
209798,1/10/2022,61,-8,170.52889,,
209798,1/11/2022,61,-8,170.52889,,
209798,1/11/2022,61,-8,170.52889,,
209798,1/12/2022,61,-8,170.52889,,
209798,1/12/2022,61,-8,170.52889,,
209798,1/13/2022,61,-8,170.52889,,
209798,1/13/2022,61,-8,170.52889,,
209798,1/14/2022,61,-8,170.52889,,
209798,1/14/2022,61,-8,170.52889,,
209798,1/18/2022,61,-8,170.52889,,
209798,1/18/2022,61,-8,170.52889,,
209798,1/19/2022,61,-8,170.52889,,
209798,1/19/2022,61,-8,170.52889,,
209798,1/20/2022,61,-8,170.52889,,
209798,1/20/2022,61,-8,170.52889,,
209798,1/21/2022,61,-8,170.52889,,
209798,1/21/2022,61,-8,170.52889,,
209798,1/22/2022,21,3.6924,170.52889,,
209798,1/24/2022,61,-8,170.52889,,
209798,1/24/2022,61,-8,170.52889,,
209798,1/25/2022,61,-8,170.52889,,
209798,1/25/2022,61,-8,170.52889,,
209798,1/26/2022,61,-8,170.52889,,
209798,1/26/2022,61,-8,170.52889,,
209798,1/27/2022,61,-8,170.52889,,
209798,1/27/2022,61,-8,170.52889,,
209798,1/28/2022,61,-8,170.52889,,
209798,1/28/2022,61,-8,170.52889,,
209798,1/31/2022,61,-8,170.52889,,
209798,1/31/2022,61,-8,170.52889,,
209798,2/1/2022,61,-8,170.52889,,
209798,2/1/2022,61,-8,170.52889,,
209798,2/2/2022,61,-8,170.52889,,
209798,2/2/2022,61,-8,170.52889,,
209798,2/3/2022,61,-8,170.52889,,
209798,2/3/2022,61,-8,170.52889,,
209798,2/4/2022,61,-8,170.52889,,
209798,2/4/2022,61,-2.9428,170.52889,,
209798,2/5/2022,21,3.6924,170.52889,,
209798,2/7/2022,61,-6.02,170.52889,,
209798,2/19/2022,21,3.6924,170.52889,,
209798,3/5/2022,21,3.6924,170.52889,,
209798,3/19/2022,21,3.6924,170.52889,,
209798,4/2/2022,21,3.6924,170.52889,,
209798,4/16/2022,21,3.6924,170.52889,,
209798,4/30/2022,21,3.6924,170.52889,,
209798,5/14/2022,21,3.6924,170.52889,,
209798,5/28/2022,21,3.6924,170.52889,,
209798,6/11/2022,21,3.6924,170.52889,,
209798,6/25/2022,21,3.6924,170.52889,,
209798,7/9/2022,21,3.6924,170.52889,,
209798,7/23/2022,21,3.6924,170.52889,,
209798,8/6/2022,21,3.6924,170.52889,,
209798,8/9/2022,61,-8,170.52889,,
209798,8/20/2022,21,3.6924,170.52889,,
209798,9/3/2022,21,3.6924,170.52889,,
209798,9/17/2022,21,3.6924,170.52889,,
209798,10/1/2022,21,3.6924,170.52889,,
209798,10/4/2022,61,-2,170.52889,,
209798,10/5/2022,61,-8,170.52889,,
209798,10/15/2022,21,3.6924,170.52889,,
209798,10/29/2022,21,3.6924,170.52889,,
209798,11/3/2022,61,-8,170.52889,,
209798,11/12/2022,21,3.6924,170.52889,,
209798,11/21/2022,61,-2,170.52889,,
209798,11/26/2022,21,3.6924,170.52889,,
209798,11/28/2022,61,-8,170.52889,,
209798,11/29/2022,61,-8,170.52889,,
209798,12/10/2022,21,3.6924,170.52889,,
209798,12/24/2022,21,3.6924,170.52889,,
209800,1/8/2022,21,3.6924,1009.6936,1009.6936,
209800,1/22/2022,21,3.6924,1009.6936,,
209800,2/5/2022,21,3.6924,1009.6936,,
209800,2/19/2022,21,3.6924,1009.6936,,
209800,3/5/2022,21,3.6924,1009.6936,,
209800,3/19/2022,21,3.6924,1009.6936,,
209800,4/2/2022,21,3.6924,1009.6936,,
209800,4/16/2022,21,3.6924,1009.6936,,
209800,4/30/2022,21,3.6924,1009.6936,,
209800,5/14/2022,21,3.6924,1009.6936,,
209800,5/28/2022,21,3.6924,1009.6936,,
209800,6/11/2022,21,3.6924,1009.6936,,
209800,6/25/2022,21,3.6924,1009.6936,,
209800,7/9/2022,21,3.6924,1009.6936,,
209800,7/23/2022,21,3.6924,1009.6936,,
209800,8/6/2022,21,3.6924,1009.6936,,
209800,8/20/2022,21,3.6924,1009.6936,,
209800,9/3/2022,21,3.6924,1009.6936,,
209800,9/17/2022,21,3.6924,1009.6936,,
209800,10/1/2022,21,3.6924,1009.6936,,
209800,10/15/2022,21,3.6924,1009.6936,,
209800,10/29/2022,21,3.6924,1009.6936,,
209800,11/12/2022,21,3.6924,1009.6936,,
209800,11/26/2022,21,3.6924,1009.6936,,
209800,12/10/2022,21,3.6924,1009.6936,,
209800,12/24/2022,21,3.6924,1009.6936,,
209805,1/8/2022,21,3.6924,189.665418,189.665418,
209805,1/14/2022,61,-2,189.665418,,
209805,1/14/2022,61,-2,189.665418,,
209805,1/22/2022,21,3.6924,189.665418,,
209805,2/4/2022,61,-2,189.665418,,
209805,2/4/2022,61,-2,189.665418,,
209805,2/5/2022,21,3.6924,189.665418,,
209805,2/19/2022,21,3.6924,189.665418,,
209805,3/4/2022,61,-2,189.665418,,
209805,3/4/2022,61,-2,189.665418,,
209805,3/5/2022,21,3.6924,189.665418,,
209805,3/15/2022,61,-2,189.665418,,
209805,3/15/2022,61,-2,189.665418,,
209805,3/18/2022,61,-2,189.665418,,
209805,3/18/2022,61,-2,189.665418,,
209805,3/19/2022,21,3.6924,189.665418,,
209805,4/2/2022,21,3.6924,189.665418,,
209805,4/16/2022,21,3.6924,189.665418,,
209805,4/30/2022,21,3.6924,189.665418,,
209805,5/14/2022,21,3.6924,189.665418,,
209805,5/28/2022,21,3.6924,189.665418,,
209805,6/11/2022,21,3.6924,189.665418,,
209805,6/25/2022,21,3.6924,189.665418,,
209805,7/9/2022,21,3.6924,189.665418,,
209805,7/23/2022,21,3.6924,189.665418,,
209805,8/4/2022,61,-2,189.665418,,
209805,8/4/2022,61,-2,189.665418,,
209805,8/6/2022,21,3.6924,189.665418,,
209805,8/12/2022,61,-2,189.665418,,
209805,8/12/2022,61,-2,189.665418,,
209805,8/20/2022,21,3.6924,189.665418,,
209805,9/3/2022,21,3.6924,189.665418,,
209805,9/6/2022,61,-4,189.665418,,
209805,9/6/2022,61,-4,189.665418,,
209805,9/12/2022,61,-2,189.665418,,
209805,9/12/2022,61,-2,189.665418,,
209805,9/13/2022,61,-3,189.665418,,
209805,9/13/2022,61,-3,189.665418,,
209805,9/17/2022,21,3.6924,189.665418,,
209805,9/21/2022,61,-2,189.665418,,
209805,9/21/2022,61,-2,189.665418,,
209805,9/29/2022,61,-2,189.665418,,
209805,9/29/2022,61,-2,189.665418,,
209805,10/1/2022,21,3.6924,189.665418,,
209805,10/3/2022,61,-7,189.665418,,
209805,10/3/2022,61,-7,189.665418,,
209805,10/4/2022,61,-4,189.665418,,
209805,10/4/2022,61,-4,189.665418,,
209805,10/5/2022,61,-1,189.665418,,
209805,10/5/2022,61,-1,189.665418,,
209805,10/10/2022,61,-2,189.665418,,
209805,10/10/2022,61,-2,189.665418,,
209805,10/13/2022,61,-8,189.665418,,
209805,10/13/2022,61,-8,189.665418,,
209805,10/13/2022,61,-6,189.665418,,
209805,10/13/2022,61,-6,189.665418,,
209805,10/13/2022,61,8,189.665418,,
209805,10/13/2022,61,8,189.665418,,
209805,10/15/2022,21,3.6924,189.665418,,
209805,10/17/2022,61,-2,189.665418,,
209805,10/17/2022,61,-2,189.665418,,
209805,10/28/2022,61,-5,189.665418,,
209805,10/28/2022,61,-5,189.665418,,
209805,10/29/2022,21,3.6924,189.665418,,
209805,11/3/2022,61,-2,189.665418,,
209805,11/3/2022,61,-2,189.665418,,
209805,11/12/2022,21,3.6924,189.665418,,
209805,11/15/2022,61,-2,189.665418,,
209805,11/15/2022,61,-2,189.665418,,
209805,11/26/2022,21,3.6924,189.665418,,
209805,11/28/2022,61,-3,189.665418,,
209805,11/28/2022,61,-3,189.665418,,
209805,12/2/2022,61,-3,189.665418,,
209805,12/2/2022,61,-3,189.665418,,
209805,12/9/2022,61,-2,189.665418,,
209805,12/9/2022,61,-2,189.665418,,
209805,12/10/2022,21,3.6924,189.665418,,
209805,12/24/2022,21,3.6924,189.665418,,
209805,12/27/2022,61,-1,189.665418,,
209805,12/27/2022,61,-1,189.665418,,
209805,12/28/2022,61,-1,189.665418,,
209805,12/28/2022,61,-1,189.665418,,
209807,1/8/2022,21,3.6924,870.9372,870.9372,
209807,1/22/2022,21,3.6924,870.9372,,
209807,2/5/2022,21,3.6924,870.9372,,
209807,2/19/2022,21,3.6924,870.9372,,
209807,3/5/2022,21,3.6924,870.9372,,
209807,3/19/2022,21,3.6924,870.9372,,
209807,4/2/2022,21,3.6924,870.9372,,
209807,4/16/2022,21,3.6924,870.9372,,
209807,4/30/2022,21,3.6924,870.9372,,
209807,5/14/2022,21,3.6924,870.9372,,
209807,5/28/2022,21,3.6924,870.9372,,
209807,6/11/2022,21,3.6924,870.9372,,
209807,6/25/2022,21,3.6924,870.9372,,
209807,7/9/2022,21,3.6924,870.9372,,
209807,7/23/2022,21,3.6924,870.9372,,
209807,8/6/2022,21,3.6924,870.9372,,
209807,8/20/2022,21,3.6924,870.9372,,
209807,9/3/2022,21,3.6924,870.9372,,
209807,9/17/2022,21,3.6924,870.9372,,
209807,10/1/2022,21,3.6924,870.9372,,
209807,10/15/2022,21,3.6924,870.9372,,
209807,10/29/2022,21,3.6924,870.9372,,
209807,11/12/2022,21,3.6924,870.9372,,
209807,11/26/2022,21,3.6924,870.9372,,
209807,12/10/2022,21,3.6924,870.9372,,
209807,12/24/2022,21,3.6924,870.9372,,
209808,1/8/2022,21,3.6924,1003.6936,1003.6936,
209808,1/19/2022,61,-7,1003.6936,,
209808,1/19/2022,61,-7,1003.6936,,
209808,1/20/2022,61,-10,1003.6936,,
209808,1/20/2022,61,-10,1003.6936,,
209808,1/22/2022,21,3.6924,1003.6936,,
209808,2/5/2022,21,3.6924,1003.6936,,
209808,2/19/2022,21,3.6924,1003.6936,,
209808,3/5/2022,21,3.6924,1003.6936,,
209808,3/19/2022,21,3.6924,1003.6936,,
209808,4/2/2022,21,3.6924,1003.6936,,
209808,4/16/2022,21,3.6924,1003.6936,,
209808,4/30/2022,21,3.6924,1003.6936,,
209808,5/10/2022,61,-10,1003.6936,,
209808,5/10/2022,61,-10,1003.6936,,
209808,5/11/2022,61,-10,1003.6936,,
209808,5/11/2022,61,-10,1003.6936,,
209808,5/12/2022,61,-10,1003.6936,,
209808,5/12/2022,61,-10,1003.6936,,
209808,5/14/2022,21,3.6924,1003.6936,,
209808,5/28/2022,21,3.6924,1003.6936,,
209808,6/11/2022,21,3.6924,1003.6936,,
209808,6/25/2022,21,3.6924,1003.6936,,
209808,7/9/2022,21,3.6924,1003.6936,,
209808,7/23/2022,21,3.6924,1003.6936,,
209808,8/6/2022,21,3.6924,1003.6936,,
209808,8/20/2022,21,3.6924,1003.6936,,
209808,9/3/2022,21,3.6924,1003.6936,,
209808,9/17/2022,21,3.6924,1003.6936,,
209808,10/1/2022,21,3.6924,1003.6936,,
209808,10/15/2022,21,3.6924,1003.6936,,
209808,10/29/2022,21,3.6924,1003.6936,,
209808,11/12/2022,21,3.6924,1003.6936,,
209808,11/26/2022,21,3.6924,1003.6936,,
209808,12/10/2022,21,3.6924,1003.6936,,
209808,12/24/2022,21,3.6924,1003.6936,,
209824,1/8/2022,21,3.6924,176.706202,176.706202,
209824,1/22/2022,21,3.6924,176.706202,,
209824,2/5/2022,21,3.6924,176.706202,,
209824,2/19/2022,21,3.6924,176.706202,,
209824,3/5/2022,21,3.6924,176.706202,,
209824,3/19/2022,21,3.6924,176.706202,,
209824,4/2/2022,21,3.6924,176.706202,,
209824,4/5/2022,61,-4,176.706202,,
209824,4/5/2022,61,-4,176.706202,,
209824,4/16/2022,21,3.6924,176.706202,,
209824,4/30/2022,21,3.6924,176.706202,,
209824,5/14/2022,21,3.6924,176.706202,,
209824,5/28/2022,21,3.6924,176.706202,,
209824,6/11/2022,21,3.6924,176.706202,,
209824,6/25/2022,21,3.6924,176.706202,,
209824,7/9/2022,21,3.6924,176.706202,,
209824,7/23/2022,21,3.6924,176.706202,,
209824,8/6/2022,21,3.6924,176.706202,,
209824,8/12/2022,61,-10,176.706202,,
209824,8/12/2022,61,-10,176.706202,,
209824,8/18/2022,61,-5,176.706202,,
209824,8/18/2022,61,-5,176.706202,,
209824,8/20/2022,21,3.6924,176.706202,,
209824,9/3/2022,21,3.6924,176.706202,,
209824,9/17/2022,21,3.6924,176.706202,,
209824,10/1/2022,21,3.6924,176.706202,,
209824,10/15/2022,21,3.6924,176.706202,,
209824,10/29/2022,21,3.6924,176.706202,,
209824,11/8/2022,61,-10,176.706202,,
209824,11/8/2022,61,-10,176.706202,,
209824,11/12/2022,21,3.6924,176.706202,,
209824,11/26/2022,21,3.6924,176.706202,,
209824,12/10/2022,21,3.6924,176.706202,,
