Employee,EmployeeAbsenceTransaction.Date,TransactionType,Hours,Available Hours at end of Year,Available Hours Per Employee,
212760,9/28/2024,21,3.6924,738.23449,,
212761,9/28/2024,21,3.6924,660.3268,,
212764,9/28/2024,21,3.6924,456.45756,,
212765,9/28/2024,21,3.6924,127.56048,,
212768,9/28/2024,21,3.6924,514.246,,
212769,9/28/2024,21,3.6924,482.6344,,
212770,9/28/2024,21,3.6924,437.246,,
212772,9/28/2024,21,3.6924,416.942,,
212775,9/28/2024,21,3.6924,670.442,,
212786,9/28/2024,21,3.6924,218.907125,,
212787,9/28/2024,21,3.6924,137.0572,,
212788,9/28/2024,21,3.6924,217.3648,,
212792,9/28/2024,21,3.6924,727.8648,,
212793,9/28/2024,21,3.6924,255.45516,,
212799,9/28/2024,21,3.6924,231.7864,,
212806,9/28/2024,21,3.6924,620.48,,
212807,9/28/2024,21,3.6924,113.784,,
212809,9/28/2024,21,3.6924,425.04792,,
212815,9/28/2024,21,3.6924,87.48,,
212818,9/28/2024,21,3.6924,195.5952,,
212819,9/28/2024,21,3.6924,530.072123,,
212821,9/28/2024,21,3.6924,541.7876,,
212822,9/28/2024,21,3.6924,572.2876,,
212823,9/28/2024,21,3.6924,163.863032,,
212832,9/28/2024,21,3.6924,513.3452,,
212833,9/28/2024,21,3.6924,424.0552,,
212837,9/28/2024,21,3.6924,67.158,,
212838,9/28/2024,21,3.6924,38.48748,,
212841,9/28/2024,21,3.6924,2.899658,,
212842,9/28/2024,21,3.6924,251.0904,,
212846,9/28/2024,21,3.6924,501.518169,,
212849,9/28/2024,21,3.6924,474.9797,,
212851,9/28/2024,21,3.6924,500.9028,,
212853,9/28/2024,21,3.6924,293.694184,,
212854,9/28/2024,21,3.6924,565.9028,,
212855,9/28/2024,21,3.6924,57.386568,,
212857,9/28/2024,21,3.6924,411.1332,,
212858,9/28/2024,21,3.6924,652.6332,,
212860,9/28/2024,21,3.6924,244.132,,
212869,9/28/2024,21,3.6924,320.7104,,
212870,9/28/2024,21,3.6924,343.556,,
212873,9/28/2024,21,3.6924,683.518,,
212874,9/28/2024,21,3.6924,492.018,,
212877,9/28/2024,21,3.6924,105.379423,,
212880,9/28/2024,21,3.6924,624.018,,
212881,9/28/2024,21,3.6924,6.598326,,
212884,9/28/2024,21,3.6924,363.3256,,
212887,9/28/2024,21,3.6924,443.594825,,
212897,9/28/2024,21,3.6924,53.5168,,
212900,9/28/2024,21,3.6924,80.208,,
212902,9/28/2024,21,3.6924,80.7484,,
212910,9/28/2024,21,3.6924,397.556,,
212911,9/28/2024,21,3.6924,204.556,,
212913,9/28/2024,21,3.6924,676.556,,
212914,9/28/2024,21,3.6924,221.1329,,
212915,9/28/2024,21,3.6924,400.556,,
212919,9/28/2024,21,3.6924,148.0316,,
212923,9/28/2024,21,3.6924,132.1712,,
212925,9/28/2024,21,3.6924,618.1712,,
212928,9/28/2024,21,3.6924,670.9788,,
212932,9/28/2024,21,3.6924,616.64756,,
212933,9/28/2024,21,3.6924,355.3232,,
212934,9/28/2024,21,3.6924,62.7708,,
212935,9/28/2024,21,3.6924,534.784,,
212938,9/28/2024,21,3.6924,271.1264,,
212939,9/28/2024,21,3.6924,401.7864,,
212947,9/28/2024,21,3.6924,198.295337,,
212958,9/28/2024,21,3.6924,363.255337,,
212960,9/28/2024,21,3.6924,498.4016,,
212966,9/28/2024,21,3.6924,414.64756,,
212968,9/28/2024,21,3.6924,4.43364,,
212970,9/28/2024,21,3.6924,441.20516,,
212971,9/28/2024,21,3.6924,84.95516,,
212974,9/28/2024,21,3.6924,626.45516,,
212980,9/28/2024,21,3.6924,511.632,,
212983,9/28/2024,21,3.6924,243.6896,,
212984,9/28/2024,21,3.6924,79.9396,,
212985,9/28/2024,21,3.6924,402.4396,,
212986,9/28/2024,21,3.6924,418.9396,,
212987,9/28/2024,21,3.6924,76.9396,,
212991,9/28/2024,21,3.6924,53.7472,,
212992,9/28/2024,21,3.6924,71.9972,,
212993,9/28/2024,21,3.6924,332.15489,,
212994,9/28/2024,21,3.6924,41.3872,,
212997,9/28/2024,21,3.6924,653.5548,,
212999,9/28/2024,21,3.6924,3.69418,,
213000,9/28/2024,21,3.6924,342.3624,,
213001,9/28/2024,21,3.6924,36.931926,,
213002,9/28/2024,21,3.6924,48.54824,,
213003,9/28/2024,21,3.6924,30.912044,,
213004,9/28/2024,21,3.6924,246.7024,,
213005,9/28/2024,21,3.6924,10.253906,,
213008,9/28/2024,21,3.6924,182.6124,,
213009,9/28/2024,21,3.6924,163.8624,,
213014,9/28/2024,21,3.6924,358.8624,,
213015,9/28/2024,21,3.6924,3.69761,,
213016,9/28/2024,21,3.6924,378.6124,,
213020,9/28/2024,21,3.6924,223.2924,,
213022,9/28/2024,21,3.6924,414.8624,,
213024,9/28/2024,21,3.6924,26.17,,
213025,9/28/2024,21,3.6924,612.67,,
213031,9/28/2024,21,3.6924,305.2221,,
213035,9/28/2024,21,3.6924,278.7282,,
213037,9/28/2024,21,3.6924,113.1652,,
213039,9/28/2024,21,3.6924,222.4728,,
213040,9/28/2024,21,3.6924,579.9776,,
213041,9/28/2024,21,3.6924,213.05,,
213044,9/28/2024,21,3.6924,144.7276,,
213045,9/28/2024,21,3.6924,298.6776,,
213047,9/28/2024,21,3.6924,430.4764,,
213049,9/28/2024,21,3.6924,457.8576,,
213050,9/28/2024,21,3.6924,104.7068,,
213051,9/28/2024,21,3.6924,343.4776,,
213054,9/28/2024,21,3.6924,638.7852,,
213055,9/28/2024,21,3.6924,638.7852,,
213058,9/28/2024,21,3.6924,574.7852,,
213059,9/28/2024,21,3.6924,64.0352,,
213064,9/28/2024,21,3.6924,183.5928,,
213069,9/28/2024,21,3.6924,12.287002,,
213070,9/28/2024,21,3.6924,414.3208,,
213072,9/28/2024,21,3.6924,373.00049,,
213073,9/28/2024,21,3.6924,105.5928,,
213075,9/28/2024,21,3.6924,616.2128,,
213076,9/28/2024,21,3.6924,355.5928,,
213077,9/28/2024,21,3.6924,110.1568,,
213078,9/28/2024,21,3.6924,89.922,,
213080,9/28/2024,21,3.6924,396.6504,,
213081,9/28/2024,21,3.6924,11.4004,,
213082,9/28/2024,21,3.6924,29.4004,,
213085,9/28/2024,21,3.6924,265.9004,,
213087,9/28/2024,21,3.6924,471.1504,,
213088,9/28/2024,21,3.6924,71.1504,,
213089,9/28/2024,21,3.6924,385.377323,,
213091,9/28/2024,21,3.6924,511.708,,
213092,9/28/2024,21,3.6924,344.935972,,
213094,9/28/2024,21,3.6924,545.708,,
213095,9/28/2024,21,3.6924,44.708,,
213099,9/28/2024,21,3.6924,228.39992,,
213100,9/28/2024,21,3.6924,46.0156,,
213101,9/28/2024,21,3.6924,577.0156,,
213104,9/28/2024,21,3.6924,503.3232,,
213106,9/28/2024,21,3.6924,398.5732,,
213108,9/28/2024,21,3.6924,9.613072,,
213109,9/28/2024,21,3.6924,10.359182,,
213110,9/28/2024,21,3.6924,501.0132,,
213115,9/28/2024,21,3.6924,356.9384,,
213116,9/28/2024,21,3.6924,45.5584,,
213118,9/28/2024,21,3.6924,258.9384,,
213120,9/28/2024,21,3.6924,466.4384,,
213122,9/28/2024,21,3.6924,517.776858,,
213124,9/28/2024,21,3.6924,341.246,,
213127,9/28/2024,21,3.6924,497.13828,,
213130,9/28/2024,21,3.6924,123.512193,,
213135,9/28/2024,21,3.6924,240.4188,,
213137,9/28/2024,21,3.6924,498.9188,,
213141,9/28/2024,21,3.6924,363.4764,,
213144,9/28/2024,21,3.6924,272.784,,
213151,9/28/2024,21,3.6924,363.0916,,
213152,9/28/2024,21,3.6924,474.5916,,
213157,9/28/2024,21,3.6924,231.42224,,
213168,9/28/2024,21,3.6924,282.822,,
213169,9/28/2024,21,3.6924,151.322,,
213171,9/28/2024,21,3.6924,269.322,,
213172,9/28/2024,21,3.6924,253.322,,
213174,9/28/2024,21,3.6924,413.572,,
213178,9/28/2024,21,3.6924,78.9372,,
213180,9/28/2024,21,3.6924,500.9372,,
213181,9/28/2024,21,3.6924,63.1872,,
213183,9/28/2024,21,3.6924,42.497056,,
213184,9/28/2024,21,3.6924,306.925656,,
213185,9/28/2024,21,3.6924,367.9372,,
213187,9/28/2024,21,3.6924,222.78325,,
213188,9/28/2024,21,3.6924,10.793545,,
213189,9/28/2024,21,3.6924,285.7448,,
213190,9/28/2024,21,3.6924,14.662323,,
213191,9/28/2024,21,3.6924,298.7448,,
213192,9/28/2024,21,3.6924,381.9748,,
213197,9/28/2024,21,3.6924,206.8024,,
213198,9/28/2024,21,3.6924,44.55614,,
213199,9/28/2024,21,3.6924,74.59,,
213201,9/28/2024,21,3.6924,82.96,,
213204,9/28/2024,21,3.6924,169.36,,
213210,9/28/2024,21,3.6924,140.696,,
213211,9/28/2024,21,3.6924,11.889316,,
213213,9/28/2024,21,3.6924,166.69,,
213214,9/28/2024,21,3.6924,488.0132,,
213217,9/28/2024,21,3.6924,316.86,,
213218,9/28/2024,21,3.6924,218.61,,
213219,9/28/2024,21,3.6924,553.86,,
213222,9/28/2024,21,3.6924,22.697612,,
213223,9/28/2024,21,3.6924,73.91236,,
213225,9/28/2024,21,3.6924,34.466256,,
213226,9/28/2024,21,3.6924,221.97445,,
213229,9/28/2024,21,3.6924,106.8564,,
213230,9/28/2024,21,3.6924,497.1676,,
213231,9/28/2024,21,3.6924,441.7056,,
213236,9/28/2024,21,3.6924,307.6676,,
213241,9/28/2024,21,3.6924,6.2056,,
213243,9/28/2024,21,3.6924,450.4728,,
213244,9/28/2024,21,3.6924,239.4752,,
213247,9/28/2024,21,3.6924,23.50292,,
213248,9/28/2024,21,3.6924,382.33276,,
213249,9/28/2024,21,3.6924,14.926734,,
213254,9/28/2024,21,3.6924,27.42912,,
213255,9/28/2024,21,3.6924,85.4752,,
213263,9/28/2024,21,3.6924,272.746247,,
213264,9/28/2024,21,3.6924,51.2828,,
213267,9/28/2024,21,3.6924,232.8576,,
213269,9/28/2024,21,3.6924,125.5904,,
213272,9/28/2024,21,3.6924,391.9173,,
213275,9/28/2024,21,3.6924,216.608491,,
213278,9/28/2024,21,3.6924,351.398,,
213279,9/28/2024,21,3.6924,477.398,,
213281,9/28/2024,21,3.6924,57.946,,
213283,9/28/2024,21,3.6924,247.06436,,
213284,9/28/2024,21,3.6924,114.7056,,
213285,9/28/2024,21,3.6924,5.3956,,
213286,9/28/2024,21,3.6924,461.7056,,
213287,9/28/2024,21,3.6924,295.2056,,
213289,9/28/2024,21,3.6924,380.0132,,
213292,9/28/2024,21,3.6924,359.5132,,
213294,9/28/2024,21,3.6924,54.3208,,
213297,9/28/2024,21,3.6924,507.95156,,
213301,9/28/2024,21,3.6924,209.1284,,
213302,9/28/2024,21,3.6924,77.8486,,
213303,9/28/2024,21,3.6924,242.686,,
213305,9/28/2024,21,3.6924,4.904055,,
213306,9/28/2024,21,3.6924,283.436,,
213309,9/28/2024,21,3.6924,465.2436,,
213311,9/28/2024,21,3.6924,15.776829,,
213312,9/28/2024,21,3.6924,427.5512,,
213313,9/28/2024,21,3.6924,365.0512,,
213314,9/28/2024,21,3.6924,13.49734,,
213315,9/28/2024,21,3.6924,7.852071,,
213317,9/28/2024,21,3.6924,457.5512,,
213318,9/28/2024,21,3.6924,14.0512,,
213321,9/28/2024,21,3.6924,14.141611,,
213325,9/28/2024,21,3.6924,24.514091,,
213326,9/28/2024,21,3.6924,32.97804,,
213327,9/28/2024,21,3.6924,207.0096,,
213329,9/28/2024,21,3.6924,443.474,,
213330,9/28/2024,21,3.6924,179.75856,,
213331,9/28/2024,21,3.6924,58.474,,
213332,9/28/2024,21,3.6924,406.724,,
213338,9/28/2024,21,3.6924,187.7816,,
213339,9/28/2024,21,3.6924,406.2816,,
213340,9/28/2024,21,3.6924,66.7816,,
213344,9/28/2024,21,3.6924,4.4392,,
213346,9/28/2024,21,3.6924,235.0968,,
213348,9/28/2024,21,3.6924,239.65832,,
213349,9/28/2024,21,3.6924,487.3968,,
213351,9/28/2024,21,3.6924,473.7044,,
213358,9/28/2024,21,3.6924,419.3196,,
213359,9/28/2024,21,3.6924,163.650273,,
213363,9/28/2024,21,3.6924,151.8196,,
213365,9/28/2024,21,3.6924,150.5696,,
213366,9/28/2024,21,3.6924,408.6272,,
213367,9/28/2024,21,3.6924,53.66263,,
213368,9/28/2024,21,3.6924,456.6272,,
213369,9/28/2024,21,3.6924,39.6272,,
213371,9/28/2024,21,3.6924,106.2448,,
213372,9/28/2024,21,3.6924,276.9348,,
213373,9/28/2024,21,3.6924,233.1848,,
213374,9/28/2024,21,3.6924,45.03,,
213378,9/28/2024,21,3.6924,334.55,,
213379,9/28/2024,21,3.6924,7.6976,,
213386,9/28/2024,21,3.6924,137.1652,,
213388,9/28/2024,21,3.6924,153.717187,,
213392,9/28/2024,21,3.6924,167.7804,,
213393,9/28/2024,21,3.6924,19.2804,,
213394,9/28/2024,21,3.6924,54.2804,,
213395,9/28/2024,21,3.6924,342.7804,,
213397,9/28/2024,21,3.6924,403.2804,,
213399,9/28/2024,21,3.6924,323.088,,
213400,9/28/2024,21,3.6924,34.588,,
213401,9/28/2024,21,3.6924,285.088,,
213402,9/28/2024,21,3.6924,59.088,,
213404,9/28/2024,21,3.6924,97.588,,
213405,9/28/2024,21,3.6924,419.088,,
213406,9/28/2024,21,3.6924,18.030295,,
213407,9/28/2024,21,3.6924,129.21876,,
213408,9/28/2024,21,3.6924,231.088,,
213410,9/28/2024,21,3.6924,244.6456,,
213411,9/28/2024,21,3.6924,348.3956,,
213412,9/28/2024,21,3.6924,296.8956,,
213415,9/28/2024,21,3.6924,16.319455,,
213416,9/28/2024,21,3.6924,102.0464,,
213418,9/28/2024,21,3.6924,147.1964,,
213419,9/28/2024,21,3.6924,194.748062,,
213421,9/28/2024,21,3.6924,110.1188,,
213422,9/28/2024,21,3.6924,69.2768,,
213425,9/28/2024,21,3.6924,27.016857,,
213430,9/28/2024,21,3.6924,349.8956,,
213431,9/28/2024,21,3.6924,114.1456,,
213433,9/28/2024,21,3.6924,35.095679,,
213440,9/28/2024,21,3.6924,145.7032,,
213441,9/28/2024,21,3.6924,432.0108,,
213442,9/28/2024,21,3.6924,209.0108,,
213443,9/28/2024,21,3.6924,216.5108,,
213448,9/28/2024,21,3.6924,407.0108,,
213449,9/28/2024,21,3.6924,211.5108,,
213450,9/28/2024,21,3.6924,151.40308,,
213454,9/28/2024,21,3.6924,44.391703,,
213455,9/28/2024,21,3.6924,241.3184,,
213457,9/28/2024,21,3.6924,267.3184,,
213458,9/28/2024,21,3.6924,37.1984,,
213460,9/28/2024,21,3.6924,22.334036,,
213461,9/28/2024,21,3.6924,428.3184,,
213463,9/28/2024,21,3.6924,347.3184,,
213472,9/28/2024,21,3.6924,69.70819,,
213473,9/28/2024,21,3.6924,19.696,,
213474,9/28/2024,21,3.6924,54.376,,
213476,9/28/2024,21,3.6924,314.4336,,
213477,9/28/2024,21,3.6924,390.9336,,
213479,9/28/2024,21,3.6924,60.1836,,
213481,9/28/2024,21,3.6924,289.9336,,
213482,9/28/2024,21,3.6924,269.2412,,
213483,9/28/2024,21,3.6924,287.2412,,
213484,9/28/2024,21,3.6924,46.918085,,
213489,9/28/2024,21,3.6924,169.67956,,
213490,9/28/2024,21,3.6924,348.67956,,
213491,9/28/2024,21,3.6924,392.42956,,
213492,9/28/2024,21,3.6924,65.32856,,
213493,9/28/2024,21,3.6924,293.67956,,
213495,9/28/2024,21,3.6924,287.3564,,
213496,9/28/2024,21,3.6924,213.8564,,
213498,9/28/2024,21,3.6924,269.8564,,
213499,9/28/2024,21,3.6924,409.8564,,
213501,9/28/2024,21,3.6924,299.8564,,
213503,9/28/2024,21,3.6924,270.164,,
213507,9/28/2024,21,3.6924,25.51748,,
213508,9/28/2024,21,3.6924,193.4716,,
213509,9/28/2024,21,3.6924,132.9716,,
213510,9/28/2024,21,3.6924,402.4716,,
213511,9/28/2024,21,3.6924,108.2816,,
213514,9/28/2024,21,3.6924,366.7792,,
213515,9/28/2024,21,3.6924,296.8368,,
213516,9/28/2024,21,3.6924,140.0868,,
213520,9/28/2024,21,3.6924,294.0868,,
213524,9/28/2024,21,3.6924,133.8944,,
213526,9/28/2024,21,3.6924,234.702,,
213527,9/28/2024,21,3.6924,347.702,,
213528,9/28/2024,21,3.6924,359.24045,,
213531,9/28/2024,21,3.6924,95.3172,,
213532,9/28/2024,21,3.6924,147.8172,,
213533,9/28/2024,21,3.6924,195.8172,,
213534,9/28/2024,21,3.6924,221.8172,,
213535,9/28/2024,21,3.6924,347.3172,,
213536,9/28/2024,21,3.6924,247.3172,,
213542,9/28/2024,21,3.6924,320.9048,,
213543,9/28/2024,21,3.6924,336.6248,,
213544,9/28/2024,21,3.6924,108.1248,,
213545,9/28/2024,21,3.6924,241.6248,,
213546,9/28/2024,21,3.6924,24.681712,,
213550,9/28/2024,21,3.6924,7.42316,,
213551,9/28/2024,21,3.6924,176.10924,,
213553,9/28/2024,21,3.6924,7.2024,,
213558,9/28/2024,21,3.6924,109.2524,,
213559,9/28/2024,21,3.6924,52.570863,,
213560,9/28/2024,21,3.6924,223.24,,
213561,9/28/2024,21,3.6924,281.24,,
213562,9/28/2024,21,3.6924,315.24,,
213565,9/28/2024,21,3.6924,341.24,,
213567,9/28/2024,21,3.6924,44.07064,,
213568,9/28/2024,21,3.6924,337.5476,,
213569,9/28/2024,21,3.6924,80.5476,,
213572,9/28/2024,21,3.6924,293.08605,,
213573,9/28/2024,21,3.6924,365.5476,,
213574,9/28/2024,21,3.6924,269.5476,,
213577,9/28/2024,21,3.6924,64.0476,,
213581,9/28/2024,21,3.6924,3.697692,,
213582,9/28/2024,21,3.6924,324.0476,,
213583,9/28/2024,21,3.6924,25.984304,,
213587,9/28/2024,21,3.6924,165.8552,,
213589,9/28/2024,21,3.6924,229.11672,,
213590,9/28/2024,21,3.6924,331.8552,,
213592,9/28/2024,21,3.6924,157.6628,,
213595,9/28/2024,21,3.6924,244.1628,,
213597,9/28/2024,21,3.6924,73.6628,,
213598,9/28/2024,21,3.6924,11.08487,,
213599,9/28/2024,21,3.6924,196.1628,,
213600,9/28/2024,21,3.6924,25.891791,,
213601,9/28/2024,21,3.6924,60.4704,,
213602,9/28/2024,21,3.6924,15.346985,,
213603,9/28/2024,21,3.6924,67.698285,,
213605,9/28/2024,21,3.6924,73.76872,,
213607,9/28/2024,21,3.6924,97.4704,,
213608,9/28/2024,21,3.6924,45.4704,,
213609,9/28/2024,21,3.6924,64.9704,,
213610,9/28/2024,21,3.6924,133.73192,,
213611,9/28/2024,21,3.6924,15.5012,,
213612,9/28/2024,21,3.6924,126.73192,,
213614,9/28/2024,21,3.6924,131.278,,
213615,9/28/2024,21,3.6924,313.778,,
213619,9/28/2024,21,3.6924,141.778,,
213622,9/28/2024,21,3.6924,156.823305,,
213623,9/28/2024,21,3.6924,152.452515,,
213624,9/28/2024,21,3.6924,140.278,,
213626,9/28/2024,21,3.6924,231.778,,
213629,9/28/2024,21,3.6924,240.71636,,
213630,9/28/2024,21,3.6924,240.21636,,
213631,9/28/2024,21,3.6924,15.408535,,
213633,9/28/2024,21,3.6924,71.38636,,
213635,9/28/2024,21,3.6924,113.84636,,
213637,9/28/2024,21,1.8462,76.121355,,
213638,9/28/2024,21,3.6924,222.28548,,
213640,9/28/2024,21,3.6924,299.358099,,
213642,9/28/2024,21,3.6924,267.8932,,
213643,9/28/2024,21,3.6924,153.8932,,
213644,9/28/2024,21,3.6924,231.8932,,
213645,9/28/2024,21,3.6924,307.3932,,
213646,9/28/2024,21,3.6924,90.2008,,
213647,9/28/2024,21,3.6924,163.7008,,
213653,9/28/2024,21,3.6924,232.7008,,
213654,9/28/2024,21,3.6924,271.2008,,
213656,9/28/2024,21,3.6924,318.7008,,
213660,9/28/2024,21,3.6924,173.823705,,
213662,9/28/2024,21,3.6924,289.63916,,
213663,9/28/2024,21,3.6924,155.0084,,
213665,9/28/2024,21,3.6924,32.5084,,
213666,9/28/2024,21,3.6924,3.7584,,
213667,9/28/2024,21,3.6924,35.092764,,
213668,9/28/2024,21,3.6924,2.593601,,
213672,9/28/2024,21,3.6924,90.316,,
213674,9/28/2024,21,3.6924,203.816,,
213676,9/28/2024,21,3.6924,26.753,,
213677,9/28/2024,21,3.6924,328.6236,,
213678,9/28/2024,21,3.6924,169.1236,,
213679,9/28/2024,21,3.6924,208.6236,,
213682,9/28/2024,21,3.6924,19.1236,,
213683,9/28/2024,21,3.6924,144.6236,,
213684,9/28/2024,21,3.6924,301.4312,,
213685,9/28/2024,21,3.6924,176.9312,,
213686,9/28/2024,21,3.6924,288.9312,,
213687,9/28/2024,21,3.6924,314.4312,,
213689,9/28/2024,21,3.6924,324.9312,,
213692,9/28/2024,21,3.6924,218.6812,,
213693,9/28/2024,21,3.6924,43.9312,,
213694,9/28/2024,21,3.6924,10.777457,,
213695,9/28/2024,21,3.6924,10.0012,,
213697,9/28/2024,21,3.6924,17.8312,,
213698,9/28/2024,21,3.6924,10.11956,,
213699,9/28/2024,21,3.6924,98.96956,,
213700,9/28/2024,21,3.6924,16.36956,,
213701,9/28/2024,21,3.6924,281.86956,,
213703,9/28/2024,21,3.6924,224.11956,,
213705,9/28/2024,21,3.6924,63.0464,,
213706,9/28/2024,21,3.6924,297.5464,,
213708,9/28/2024,21,3.6924,214.5464,,
213709,9/28/2024,21,3.6924,71.5464,,
213710,9/28/2024,21,3.6924,242.023285,,
213711,9/28/2024,21,3.6924,179.5464,,
213712,9/28/2024,21,3.6924,21.5464,,
213713,9/28/2024,21,3.6924,49.8964,,
213714,9/28/2024,21,3.6924,155.0464,,
213715,9/28/2024,21,3.6924,187.854,,
213716,9/28/2024,21,3.6924,214.1616,,
213717,9/28/2024,21,3.6924,84.0516,,
213718,9/28/2024,21,3.6924,13.7816,,
213721,9/28/2024,21,3.6924,194.1616,,
213722,9/28/2024,21,3.6924,298.4692,,
213723,9/28/2024,21,3.6924,129.4692,,
213724,9/28/2024,21,3.6924,106.9692,,
213725,9/28/2024,21,3.6924,290.4692,,
213728,9/28/2024,21,3.6924,204.4692,,
213729,9/28/2024,21,3.6924,134.4692,,
213730,9/28/2024,21,3.32316,152.20996,,
213732,9/28/2024,21,3.6924,187.9692,,
213733,9/28/2024,21,3.6924,199.4692,,
213734,9/28/2024,21,3.6924,78.7192,,
213735,9/28/2024,21,3.6924,253.2192,,
213738,9/28/2024,21,3.6924,90.7192,,
213740,9/28/2024,21,3.6924,236.4692,,
213741,9/28/2024,21,3.6924,161.895614,,
213742,9/28/2024,21,1.892355,7.506233,,
213743,9/28/2024,21,3.6924,3.572556,,
213744,9/28/2024,21,3.6924,150.765261,,
213745,9/28/2024,21,3.6924,46.2768,,
213747,9/28/2024,21,3.6924,302.7768,,
213748,9/28/2024,21,3.6924,218.7768,,
213749,9/28/2024,21,3.6924,302.7768,,
213750,9/28/2024,21,3.6924,50.2768,,
213752,9/28/2024,21,3.6924,15.7568,,
213753,9/28/2024,21,3.6924,9.8237,,
213754,9/28/2024,21,3.6924,147.62,,
213756,9/28/2024,21,3.6924,302.7768,,
213760,9/28/2024,21,3.6924,23.4168,,
213761,9/28/2024,21,3.6924,9.252908,,
213762,9/28/2024,21,3.6924,98.5668,,
213763,9/28/2024,21,3.6924,31.918943,,
213764,9/28/2024,21,3.6924,230.7768,,
213765,9/28/2024,21,3.6924,93.6968,,
213766,9/28/2024,21,3.6924,23.623679,,
213768,9/28/2024,21,3.6924,232.5844,,
213769,9/28/2024,21,3.6924,274.0844,,
213770,9/28/2024,21,3.6924,139.0844,,
213771,9/28/2024,21,3.6924,243.392,,
213772,9/28/2024,21,3.6924,229.392,,
213773,9/28/2024,21,3.6924,114.392,,
213775,9/28/2024,21,3.6924,239.142,,
213776,9/28/2024,21,3.6924,181.892,,
213777,9/28/2024,21,3.6924,20.492768,,
213779,9/28/2024,21,3.6924,225.522,,
213782,9/28/2024,21,3.6924,11.552,,
213783,9/28/2024,21,3.6924,129.922,,
213784,9/28/2024,21,3.6924,40.082,,
213786,9/28/2024,21,3.6924,3.694809,,
213788,9/28/2024,21,3.6924,23.342,,
213789,9/28/2024,21,3.6924,288.0072,,
213791,9/28/2024,21,3.6924,149.0072,,
213792,9/28/2024,21,3.6924,10.3148,,
213793,9/28/2024,21,3.6924,188.0072,,
213794,9/28/2024,21,3.6924,35.0072,,
213796,9/28/2024,21,3.6924,76.79898,,
213797,9/28/2024,21,3.6924,168.14948,,
213799,9/28/2024,21,3.6924,286.0072,,
213801,9/28/2024,21,3.6924,87.5072,,
213802,9/28/2024,21,3.6924,193.0072,,
213805,9/28/2024,21,3.6924,124.0504,,
213806,9/28/2024,21,3.6924,93.5072,,
213811,9/28/2024,21,3.6924,107.3148,,
213812,9/28/2024,21,3.6924,160.3148,,
213814,9/28/2024,21,3.6924,211.3148,,
213815,9/28/2024,21,3.6924,169.3148,,
213816,9/28/2024,21,3.6924,176.8148,,
213817,9/28/2024,21,3.6924,83.8148,,
213818,9/28/2024,21,3.6924,100.3148,,
213819,9/28/2024,21,3.6924,132.3148,,
213820,9/28/2024,21,3.6924,129.3148,,
213824,9/28/2024,21,3.6924,43.1224,,
213826,9/28/2024,21,3.6924,266.1224,,
213827,9/28/2024,21,3.6924,234.6224,,
213828,9/28/2024,21,3.6924,32.2224,,
213829,9/28/2024,21,3.6924,18.1224,,
213830,9/28/2024,21,3.6924,132.6224,,
213832,9/28/2024,21,3.6924,45.6224,,
213833,9/28/2024,21,3.6924,48.6224,,
213836,9/28/2024,21,3.6924,64.56076,,
213837,9/28/2024,21,3.6924,151.56076,,
213839,9/28/2024,21,3.603782,2.812727,,
213840,9/28/2024,21,3.6924,191.56076,,
213841,9/28/2024,21,3.6924,241.93,,
213842,9/28/2024,21,3.6924,146.56076,,
213843,9/28/2024,21,3.6924,147.56076,,
213844,9/28/2024,21,3.6924,175.301985,,
213845,9/28/2024,21,3.6924,181.06076,,
213846,9/28/2024,21,3.6924,198.199188,,
213847,9/28/2024,21,3.6924,33.825184,,
213848,9/28/2024,21,3.6924,268.56076,,
213851,9/28/2024,21,3.6924,25.294525,,
213854,9/28/2024,21,3.6924,265.2376,,
213855,9/28/2024,21,3.6924,273.2376,,
213857,9/28/2024,21,3.6924,128.822205,,
213858,9/28/2024,21,3.6924,223.2376,,
213859,9/28/2024,21,3.6924,33.7376,,
213861,9/28/2024,21,3.6924,151.2376,,
213866,9/28/2024,21,3.6924,104.0452,,
213868,9/28/2024,21,3.6924,198.0452,,
213870,9/28/2024,21,3.6924,154.2452,,
213872,9/28/2024,21,3.6924,3.698271,,
213873,9/28/2024,21,3.6924,200.5752,,
213874,9/28/2024,21,3.6924,169.1852,,
213875,9/28/2024,21,3.6924,179.0752,,
213876,9/28/2024,21,3.6924,9.2352,,
213878,9/28/2024,21,3.6924,84.66116,,
213881,9/28/2024,21,3.6924,10.8528,,
213882,9/28/2024,21,3.6924,188.8528,,
213883,9/28/2024,21,3.6924,227.2728,,
213885,9/28/2024,21,3.6924,123.3884,,
213886,9/28/2024,21,3.6924,135.768158,,
213887,9/28/2024,21,3.6924,206.8528,,
213888,9/28/2024,21,3.6924,103.236783,,
213891,9/28/2024,21,3.6924,57.8528,,
213892,9/28/2024,21,3.6924,12.1328,,
213893,9/28/2024,21,3.6924,70.2628,,
213894,9/28/2024,21,3.6924,38.7528,,
213896,9/28/2024,21,3.6924,232.1604,,
213898,9/28/2024,21,3.6924,85.1604,,
213899,9/28/2024,21,3.6924,36.1604,,
213901,9/28/2024,21,3.669323,246.160401,,
213902,9/28/2024,21,3.6924,28.47268,,
213904,9/28/2024,21,3.6924,87.1604,,
213906,9/28/2024,21,3.6924,190.1604,,
213909,9/28/2024,21,3.6924,154.468,,
